state,county,fips,trump16,trump16_pct,clinton16,clinton16_pct,otherpres16,otherpres16_pct,romney12,romney12_pct,obama12,obama12_pct,otherpres12,otherpres12_pct,senaterace16,houserace16,govrace16,total_population,cvap,voterturnout16_pct,voterturnout12_pct,voterturnout_pct_diff,white_pct,nonwhite_pct,black_pct,hispanic_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,rural_pct,RepWon16,RepWon12,Repmargin12,Repmargin16
Texas,Haskell,48207,1403,79.26553672,314,17.74011299,53,2.994350282,1424,70.74018877,553,27.47143567,36,1.788375559,No Race,Race,No Race,5812,3960,44.6969697,50.83333333,-6.136363636,67.05092911,32.94907089,3.079834825,26.5485203,17.92842395,44.32209222,32.22642808,21.95457674,41067,9.626955475,31.53507756,86.52465849,47.61824038,1,1,43.2687531,61.52542373
Texas,Hays,48209,33826,46.87378748,33224,46.03957652,5114,7.086635996,31661,53.65270882,25537,43.27498263,1813,3.072308553,No Race,Race,No Race,185686,132915,54.29334537,44.3975473,9.895798066,56.16255399,43.83744601,3.485992482,37.06903051,7.934900854,50.3349741,48.4188361,10.0395291,60495,6.113342709,11.0602964,63.68193858,31.71214523,1,1,10.377726190000004,0.8342109600000001
Texas,Hemphill,48211,1462,86.25368732,181,10.67846608,52,3.067846608,1298,86.01722995,192,12.72365805,19,1.259111995,No Race,Race,No Race,4151,2430,69.75308642,62.09876543,7.654320988,61.62370513,38.37629487,1.180438449,34.83497952,13.82799325,52.18019754,44.73620814,12.88846061,67773,4.534005038,21.32853141,76.79071629,26.95035461,1,1,73.2935719,75.57522123999999
Texas,Henderson,48213,23650,78.71526044,5669,18.86836412,726,2.416375437,21231,76.84873493,6106,22.10156731,290,1.049697759,No Race,Race,No Race,79213,58485,51.3721467,47.23775327,4.134393434,79.34556197,20.65443803,6.483784227,11.75564617,5.635438627,51.28829864,35.48154975,20.83496396,43434,6.913197923,17.06333418,82.51347343,60.11052819,1,1,54.747167620000006,59.84689632
Texas,Hidalgo,48215,48642,28.04591869,118809,68.50268397,5986,3.451397337,39865,28.64708714,97969,70.40076459,1325,0.952148262,No Race,Race,No Race,828334,394035,44.01563313,35.3164059,8.699227226,6.910014559,93.08998544,0.416981556,91.47578151,27.88319687,51.21786622,51.49396258,10.37142022,36094,9.025610868,36.72410777,82.5826627,5.138692952,0,0,-41.75367745,-40.456765280000006
Texas,Hill,48217,10108,77.93369314,2547,19.63762529,315,2.428681573,9132,75.81569116,2752,22.84765463,161,1.336654213,No Race,Race,No Race,34901,24915,52.05699378,48.34437086,3.712622918,71.87759663,28.12240337,6.830749835,19.58396608,7.418125555,50.67190052,37.37428727,19.98796596,43441,8.884520261,19.65991835,83.95555368,76.26606629,1,1,52.96803653,58.29606785
Texas,Hockley,48219,5809,79.45561483,1260,17.23430447,242,3.3100807,5546,77.74039809,1486,20.82982899,102,1.429772918,No Race,Race,No Race,23377,16045,45.56559676,44.46244936,1.103147398,47.98733798,52.01266202,3.597553151,46.38319716,7.443213415,50.6994054,45.76292938,13.51755999,50331,7.20689355,21.83231771,85.29102753,39.84739481,1,1,56.910569100000004,62.221310360000004
Texas,Hood,48221,21382,81.41801843,4008,15.2615947,872,3.320386871,18409,81.69070335,3843,17.05347238,283,1.255824273,No Race,Race,No Race,54217,41955,62.59563818,53.71231081,8.883327375,85.32748031,14.67251969,0.673220577,11.63472712,3.225925448,50.70918716,32.93985281,23.86151945,58315,3.24331309,11.76032655,74.23305009,32.84553163,1,1,64.63723097,66.15642373
Texas,Hopkins,48223,10707,79.08849165,2510,18.54040479,321,2.37110356,9836,77.12695052,2777,21.77526856,140,1.097780914,No Race,Race,No Race,35844,24940,54.28227747,51.13472334,3.14755413,74.38622922,25.61377078,6.718000223,15.9915188,8.405869881,50.92065618,39.22832273,17.5147863,45748,6.018916595,17.55773092,82.94009371,59.62572168,1,1,55.35168195999999,60.54808686
Texas,Houston,48225,6205,74.28468814,1978,23.68011493,170,2.035196935,5880,71.58509861,2265,27.57487217,69,0.840029218,No Race,Race,No Race,22802,17885,46.70394185,45.92675426,0.777187587,62.06034558,37.93965442,24.98465047,10.56047715,3.91632313,46.38628191,32.29541268,20.54205771,32434,4.902309059,17.60355919,85.49269524,73.48727457,1,1,44.010226440000004,50.60457321
Texas,Howard,48227,6637,76.08620887,1770,20.29118423,316,3.622606901,6453,74.21506613,2110,24.26682001,132,1.518113859,No Race,Race,No Race,36423,25730,33.90205985,33.79323747,0.108822386,50.79208193,49.20791807,4.996842654,40.51560827,9.027262993,43.29407243,40.16143645,12.46739697,50977,6.595676025,20.56326531,87.3755102,20.0645493,1,1,49.94824611999999,55.795024639999994
Texas,Hudspeth,48229,503,57.74971297,324,37.19862227,44,5.051664753,471,54.57705678,379,43.9165701,13,1.506373117,No Race,Race,No Race,3481,1635,53.27217125,52.78287462,0.489296636,18.75897731,81.24102269,1.149095088,78.39701235,37.05831658,49.8707268,40.01723643,16.02987647,26635,5.560235889,47.8127734,92.51968504,100,1,1,10.660486679999998,20.551090699999996
Texas,Hunt,48231,23910,75.77486214,6396,20.27001331,1248,3.955124548,21011,74.90819637,6671,23.78337909,367,1.308424543,No Race,Race,No Race,89068,64090,49.23388984,43.76501794,5.468871899,73.38999416,26.61000584,8.224053532,14.8403467,6.195266538,50.65343333,40.20635919,15.28495082,45643,9.721369829,17.25998026,82.67195317,56.63133207,1,1,51.12481728,55.50484883
Texas,Hutchinson,48233,7042,86.35193133,854,10.472103,259,3.175965665,6804,85.82240161,1045,13.18113017,79,0.996468214,No Race,Race,No Race,21782,15505,52.59593679,51.13189294,1.464043857,71.6784501,28.3215499,2.13938114,22.17427233,5.114314572,50.17445597,40.34064824,14.84253053,50114,4.880016132,15.10806611,84.71535528,22.56433409,1,1,72.64127144,75.87982833
Texas,Irion,48235,660,86.1618799,90,11.74934726,16,2.088772846,668,84.7715736,112,14.21319797,8,1.015228426,No Race,Race,No Race,1631,1205,63.56846473,65.39419087,-1.825726141,74.24892704,25.75107296,0,23.23727774,4.414469651,48.62047823,39.42366646,17.04475782,64100,3.333333333,8.341056534,84.3373494,100,1,1,70.55837563,74.41253264
Texas,Jack,48237,2973,88.74626866,314,9.373134328,63,1.880597015,2580,88.72077029,303,10.41953232,25,0.859697387,No Race,Race,No Race,8866,6535,51.26243305,44.49885233,6.763580719,78.41191067,21.58808933,4.376268892,15.8808933,5.54928942,43.1874577,38.73223551,15.67787052,50390,4.680468047,21.13022113,89.22194922,53.21760283,1,1,78.30123797,79.37313433199999
Texas,Jackson,48239,4266,80.4602037,904,17.05016975,132,2.489626556,3906,77.73134328,1070,21.29353234,49,0.975124378,No Race,Race,No Race,14678,10030,52.86141575,50.0997009,2.761714855,59.97411091,40.02588909,7.01730481,31.61193623,7.432892765,50.95380842,39.00395149,16.42594359,56601,5.105454545,15.93344902,82.74982137,61.81882771,1,1,56.437810940000006,63.41003395
Texas,Jasper,48241,10609,79.05954244,2590,19.30099113,220,1.639466428,9957,73.662795,3423,25.32366649,137,1.013538507,No Race,Race,No Race,35640,26330,50.96467907,51.33687809,-0.372199013,74.55948373,25.44051627,16.56004489,6.515151515,2.744107744,51.16161616,37.57575758,17.88720539,44552,10.44754947,13.24250228,89.37442884,78.18538225,1,1,48.33912851,59.75855131
Texas,Jeff Davis,48243,695,58.3543241,422,35.43240974,74,6.213266163,719,60.31879195,440,36.91275168,33,2.768456376,No Race,Race,No Race,2221,1525,78.09836066,78.16393443,-0.06557377,62.08914903,37.91085097,0.540297163,35.88473661,19.72084647,52.54389914,25.34894192,31.51733453,50174,4.776422764,19.38073394,61.58256881,100,1,1,23.40604027,22.921914360000002
Texas,Jefferson,48245,42862,48.91917186,42443,48.44095962,2313,2.63986852,43242,48.79100049,44668,50.39999097,717,0.809008541,No Race,Race,No Race,252993,174815,50.12041301,50.6975946,-0.577181592,42.30709941,57.69290059,33.58037574,18.95823205,11.66040167,48.85866407,41.34106477,13.37625942,44965,7.330464198,16.73388062,81.22756211,8.402008935,1,0,-1.6089904799999957,0.47821223999999773
Texas,Jim Hogg,48247,430,20.29259084,1635,77.15903728,54,2.548371874,356,21.35572885,1301,78.04439112,10,0.599880024,No Race,Race,No Race,5218,3545,59.77433004,47.02397743,12.75035261,9.697201993,90.30279801,0,90.09198927,5.097738597,50.07665772,41.62514373,19.01111537,34769,18.39746969,25.13744655,88.94318876,17.39622642,0,0,-56.68866227,-56.866446440000004
Texas,Jim Wells,48249,5420,43.78382745,6694,54.07545036,265,2.140722191,4598,41.17857783,6492,58.14078452,76,0.68063765,No Race,Race,No Race,41486,28300,43.74204947,39.45583039,4.286219081,18.6472545,81.3527455,0.609844285,79.92816854,6.062286072,50.99069566,44.59094634,14.08426939,43321,6.324315009,26.5851291,89.28751699,40.08521475,0,0,-16.962206689999995,-10.291622910000001
Texas,Johnson,48251,44382,77.04405791,10988,19.07440197,2236,3.881540117,37661,77.11413244,10496,21.49146157,681,1.394405995,No Race,Race,No Race,157544,110050,52.34529759,44.37801,7.967287597,74.34304067,25.65695933,2.487559031,19.76273295,6.138602549,50.16884172,41.29639974,13.20964302,59095,6.337091799,16.18321357,82.25546268,37.87417017,1,1,55.62267087000001,57.96965594000001
Texas,Jones,48253,4819,80.8557047,936,15.70469799,205,3.439597315,4262,76.558289920000007,1226,22.02263338,79,1.419076702,No Race,Race,No Race,19944,16205,36.77877198,34.35359457,2.425177414,55.80625752,44.19374248,14.39029282,26.84516647,3.354392298,35.70998797,36.01083032,14.34015243,47007,3.739488281,22.74782374,89.04109589,85.14998515,1,1,54.535656540000005,65.15100671
Texas,Karnes,48255,2965,70.62887089,1145,27.27489281,88,2.096236303,2825,67.50298686,1325,31.66069295,35,0.836320191,No Race,Race,No Race,14984,11355,36.97049758,36.85601057,0.11448701,38.49439402,61.50560598,9.022957822,52.17565403,5.92632141,40.38307528,40.56994127,14.45541911,46058,4.005748159,23.48947726,87.74124721,38.39044792,1,1,35.842293909999995,43.353978080000005
Texas,Kaufman,48257,29587,71.69998788,10278,24.90730643,1400,3.392705683,24846,71.66426305,9472,27.32044996,352,1.015286992,No Race,Race,No Race,111830,75070,54.96869588,46.18356201,8.785133875,67.62943754,32.37056246,9.949923992,19.16122686,7.743896986,50.84503264,41.88410981,11.76070822,60179,7.028265852,15.46794184,80.550405,48.81761006,1,1,44.34381309,46.792681449999996
Texas,Kendall,48259,15700,78.03180915,3643,18.10636183,777,3.861829026,14508,81.58353484,3043,17.11184839,232,1.304616769,No Race,Race,No Race,39010,28445,70.7329935,62.51713834,8.215855159,74.48090233,25.51909767,0.689566778,22.3840041,6.003588823,51.97385286,35.403742630000004,19.09254037,76350,4.723596239,7.038112252,60.66696442,58.15923376,1,1,64.47168644999999,59.92544732
Texas,Kenedy,48261,84,45.16129032,99,53.22580645,3,1.612903226,84,50.2994012,82,49.10179641,1,0.598802395,No Race,Race,No Race,558,315,59.04761905,53.01587302,6.031746032,28.67383513,71.32616487,0,71.14695341,25.08960573,46.77419355,48.02867384,15.77060932,24000,0,42.40687679,88.53868195,100,0,1,1.1976047899999998,-8.064516130000001
Texas,Kent,48263,360,82.94930876,59,13.59447005,15,3.456221198,335,82.71604938,66,16.2962963,4,0.987654321,No Race,Race,No Race,667,525,82.66666667,77.14285714,5.523809524,81.70914543,18.29085457,0.449775112,17.39130435,1.649175412,51.72413793,34.63268366,28.48575712,50625,2.147239264,21.68674699,76.10441767,100,1,1,66.41975307999999,69.35483871
Texas,Kerr,48265,17727,76.09134223,4681,20.0927158,889,3.815941967,17274,78.95242013,4338,19.82723159,267,1.220348279,No Race,Race,No Race,50505,38635,60.30024589,56.62999871,3.670247185,70.31185031,29.68814969,1.469161469,25.67270567,7.199287199,51.75131175,32.82051282,26.5993466,44261,8.198091217,13.44249705,73.79796484,41.102267,1,1,59.125188539999996,55.998626429999995
Texas,Kimble,48267,1697,86.93647541,206,10.55327869,49,2.510245902,1667,88.10782241,217,11.46934461,8,0.422832981,No Race,Race,No Race,4453,3550,54.985915489999996,53.29577465,1.690140845,76.03862565,23.96137435,0.022456771,22.61396811,5.659106221,51.44846171,26.58881653,30.58612172,41263,6.009721608,16.92218687,83.0199595,44.3021489,1,1,76.6384778,76.38319672
Texas,King,48269,149,93.71069182,5,3.144654088,5,3.144654088,139,95.86206897,5,3.448275862,1,0.689655172,No Race,Race,No Race,274,190,83.68421053,76.31578947,7.368421053,76.64233577,23.35766423,0,23.35766423,16.05839416,48.54014599,36.49635036,12.40875912,57083,4.093567251,19.43127962,76.77725118,100,1,1,92.413793108,90.566037732
Texas,Kinney,48271,936,65.45454545,458,32.02797203,36,2.517482517,880,61.75438596,522,36.63157895,23,1.614035088,No Race,Race,No Race,3578,2390,59.83263598,59.62343096,0.209205021,37.39519285,62.60480715,0.083845724,62.52096143,21.07322527,41.00055897,33.0352152,17.411961990000002,34398,14.41111924,32.78752437,86.78362573,20.45580878,1,1,25.122807010000002,33.42657342
Texas,Kleberg,48273,4367,45.91042893,4716,49.57947855,429,4.510092515,4058,45.55967217,4754,53.37375098,95,1.06657685,No Race,Race,No Race,31877,22715,41.87541272,39.21197447,2.663438257,21.46375129,78.53624871,3.6358503,71.94842677,7.04269536,48.31383129,52.31985444,12.72704458,41469,10.52463416,22.5766316,74.73136523,18.87027853,0,0,-7.814078809999998,-3.6690496199999956
Texas,Knox,48275,1078,78.85881492,247,18.06876372,42,3.072421361,1160,76.82119205,332,21.98675497,18,1.19205298,No Race,Race,No Race,3807,2635,51.87855787,57.30550285,-5.426944972,60.41502495,39.58497505,6.488048332,32.44024166,7.906488048,49.09377463,39.21723142,20.38350407,42188,5.389980977,19.88817891,81.66932907,100,1,1,54.834437079999994,60.7900512
Texas,Lamar,48277,14561,78.23867605,3583,19.25205524,467,2.509268712,12826,74.58277607,4181,24.31238007,190,1.104843868,No Race,Race,No Race,49626,36705,50.70426372,46.85192753,3.852336194,75.26699714,24.73300286,12.17909967,7.232096079,4.493612219,51.66243501,38.59065812,18.22028775,40283,7.019433598,15.49636082,83.30748121,47.0829233,1,1,50.27039599999999,58.98662080999999
Texas,Lamb,48279,3111,77.87234043,771,19.2991239,113,2.82853567,3058,74.74945001,998,24.39501344,35,0.855536544,No Race,Race,No Race,13561,8990,44.43826474,45.50611791,-1.06785317,40.73445911,59.26554089,3.694417816,53.96357201,9.940269892,49.31789691,42.45262149,16.37047415,41401,4.680290046,25.82796957,82.55119953,57.68762968,1,1,50.354436570000004,58.573216529999996
Texas,Lampasas,48281,6385,77.81840341,1483,18.07434491,337,4.107251676,5621,78.02609661,1479,20.53026097,104,1.443642421,No Race,Race,No Race,20357,14845,55.27113506,48.52812395,6.743011115,73.36051481,26.63948519,3.571253132,18.70609618,5.270914182,51.01439308,36.88166233,17.74328241,50358,8.189081225,11.36118501,79.45638887,68.26752046,1,1,57.495835639999996,59.7440585
Texas,La Salle,48283,872,42.35065566,1129,54.83244293,58,2.816901408,669,40.64398542,965,58.62697448,12,0.729040097,No Race,Race,No Race,7319,4945,41.6380182,33.28614762,8.351870576,13.48544883,86.51455117,1.188686979,83.6589698,8.826342397,42.06858861,46.4407706,14.44186364,40094,8.437013997,36.28762542,85.36789298,46.35492303,0,0,-17.98298906,-12.481787269999998
Texas,Lavaca,48285,7347,84.82854174,1170,13.5088327,144,1.662625563,6796,81.9387509,1428,17.21726549,70,0.843983603,No Race,Race,No Race,19654,14200,60.99295775,58.4084507,2.584507042,74.58023812,25.41976188,6.660221838,17.72667142,5.47980055,51.562023,35.31087819,22.07184288,47753,3.50972509,17.00190868,83.81294964,81.31651352,1,1,64.72148541,71.31970904
Texas,Lee,48287,4997,76.46518745,1372,20.99464422,166,2.540168324,4507,72.44815946,1632,26.23372448,82,1.318116059,No Race,Race,No Race,16754,12065,54.16493991,51.56237049,2.602569416,63.86534559,36.13465441,11.543512,23.11686761,7.26393697,49.52847081,36.7315268,16.93326967,54346,5.953991881,17.74036331,82.96854231,69.72068384,1,1,46.21443498,55.470543230000004
Texas,Leon,48289,6391,85.91208496,909,12.21938433,139,1.868530716,5814,83.71490281,1062,15.29157667,69,0.993520518,No Race,Race,No Race,16923,12330,60.3325223,56.32603406,4.00648824,76.62943922,23.37056078,7.209123678,13.97506352,6.943213378,50.30431957,34.47379306,23.12828695,47441,7.61707989,15.46662154,83.27269651,100,1,1,68.42332614,73.69270063
Texas,Liberty,48291,18892,77.85057898,4862,20.03543907,513,2.113981951,17323,76.15844544,5202,22.86995516,221,0.971599402,No Race,Race,No Race,78598,54480,44.54295154,41.75110132,2.79185022,66.85157383,33.14842617,10.19237131,20.71553984,7.627420545,50.41858571,41.49851141,12.82348151,49655,9.168715869,23.81360221,89.96184841,63.22726492,1,1,53.28849027999999,57.81513991
Texas,Limestone,48293,5796,74.89339708,1778,22.97454451,165,2.132058405,5288,69.91934418,2208,29.19476398,67,0.885891842,No Race,Race,No Race,23469,16335,47.37679829,46.29935721,1.077441077,59.71707359,40.28292641,17.65733521,20.79764796,9.791640036,48.77071882,38.76603179,17.41020069,37431,9.402057655,21.14713533,85.07074424,53.61785836,1,1,40.72458019999999,51.91885257
Texas,Lipscomb,48295,1159,87.01201201,135,10.13513514,38,2.852852853,1044,89.38356164,119,10.18835616,5,0.428082192,No Race,Race,No Race,3507,2220,60,52.61261261,7.387387387,67.40804106,32.59195894,0.370687197,29.17023097,11.60536071,45.87966923,42.99971486,14.14314229,60163,5.760368664,19.85971065,82.28846997,100,1,1,79.19520548,76.87687687
Texas,Live Oak,48297,3464,80.52068805,742,17.24779172,96,2.231520223,3154,76.68368587,919,22.34378799,40,0.972526137,No Race,Race,No Race,11976,8770,49.05359179,46.89851767,2.155074116,55.93687375,44.06312625,2.855711423,37.9258517,7.782231129,45.17368069,33.35838343,19.77287909,50741,3.420933394,20.84008331,88.9146031,100,1,1,54.33989788000001,63.27289633000001
Texas,Llano,48299,8299,79.43907342,1825,17.46912989,323,3.091796688,7610,79.61916719,1822,19.06256539,126,1.31826742,No Race,Race,No Race,19624,16235,64.3486295,58.87280567,5.475823837,87.44394619,12.55605381,1.29942927,9.559722788,3.235833673,51.49816551,24.41398288,34.28964533,48562,7.657773217,13.536107,73.38434827,45.17900627,1,1,60.556601799999996,61.969943529999995
Texas,Loving,48301,58,89.23076923,4,6.153846154,3,4.615384615,54,84.375,9,14.0625,1,1.5625,No Race,Race,No Race,76,60,108.3333333,106.6666667,1.666666667,72.36842105,27.63157895,0,15.78947368,11.84210526,47.36842105,11.84210526,25,56875,0,25.37313433,97.01492537,100,1,1,70.3125,83.07692307600001
Texas,Lubbock,48303,65651,66.30543464,28023,28.30234414,5339,5.392221223,63469,69.60541323,26271,28.81097561,1444,1.58361116,No Race,Race,No Race,294682,214480,46.16421112,42.51398732,3.650223797,55.18491119,44.81508881,6.850096036,33.88839495,5.632851684,50.63593976,49.11633558,11.75334768,46859,5.356786328,14.8577853,72.02125687,11.33554017,1,1,40.79443762,38.0030905
Texas,Lynn,48305,1546,76.95370831,403,20.05973121,60,2.986560478,1439,73.45584482,506,25.82950485,14,0.714650332,No Race,Race,No Race,5723,3980,50.47738693,49.22110553,1.256281407,49.18748908,50.81251092,1.869648786,47.37026035,6.657347545,49.48453608,40.17123886,16.07548489,40722,11.10694184,22.09051724,82.75862069,56.72020287,1,1,47.62633997,56.8939771
Texas,McCulloch,48307,2552,82.24299065,482,15.53335482,69,2.223654528,2419,80.82191781,537,17.94186435,37,1.236217842,No Race,Race,No Race,8242,6045,51.33167907,49.51199338,1.819685691,63.16428051,36.83571949,2.390196554,30.95122543,4.841057996,49.25988838,36.22907061,21.65736472,40784,4.156610351,22.52360515,83.93133047,35.32536521,1,1,62.88005346,66.70963583
Texas,McLennan,48309,48260,61.03066709,27063,34.22447044,3752,4.744862472,47903,64.26396211,25694,34.46962075,944,1.26641714,No Race,Race,No Race,243394,169985,46.51881048,43.85151631,2.667294173,57.30256292,42.69743708,14.18276539,25.12839265,8.469395301,51.22969342,46.3811762,13.40419238,44246,5.567679962,16.16461401,77.77929742,23.35189395,1,1,29.794341359999997,26.806196650000004
Texas,McMullen,48311,454,90.98196393,40,8.016032064,5,1.002004008,431,85.68588469,67,13.32007952,5,0.994035785,No Race,Race,No Race,671,460,108.4782609,109.3478261,-0.869565217,50.96870343,49.03129657,0,48.13710879,6.706408346,45.60357675,44.56035768,28.01788376,57589,15.15151515,18.56540084,83.75527426,100,1,1,72.36580516999999,82.965931866
Texas,Madison,48313,3351,78.13010026,881,20.54091863,57,1.328981114,3028,75.17378352,967,24.00695134,33,0.819265144,No Race,Race,No Race,13843,10930,39.24062214,36.85269899,2.387923147,55.99942209,44.00057791,18.30528065,22.18449758,8.350791014,36.73336704,39.70960052,14.51275013,43209,3.933791917,22.44070545,87.74579363,67.40339578,1,1,51.16683218,57.589181630000006
Texas,Marion,48315,2983,70.38697499,1165,27.48938178,90,2.123643228,2733,63.82531527,1495,34.91359178,54,1.261092947,No Race,Race,No Race,10191,8290,51.12183353,51.65259349,-0.530759952,70.84682563,29.15317437,23.7660681,3.826906094,0.873319596,50.80953783,29.33961338,23.64831714,35424,9.015188633,19.74735757,87.30342872,100,1,1,28.91172349,42.89759321
Texas,Martin,48317,1455,82.57661748,266,15.09648127,41,2.326901249,1368,84.2364532,248,15.27093596,8,0.492610837,No Race,Race,No Race,5451,3535,49.84441301,45.94059406,3.903818953,52.50412768,47.49587232,0.697119795,46.11997799,8.145294441,48.94514768,46.45019263,12.45643001,63992,3.368585977,22.69481527,80.72027321,100,1,1,68.96551724,67.48013621
Texas,Mason,48319,1656,80.50559067,354,17.20952844,47,2.284880895,1565,79.52235772,380,19.30894309,23,1.168699187,No Race,Race,No Race,4064,3035,67.77594728,64.84349259,2.932454695,71.55511811,28.44488189,0.024606299,24.9261811,9.079724409,48.44980315,29.99507874,26.05807087,38496,4.411116012,10.87447564,76.34720878,100,1,1,60.21341463,63.296062230000004
Texas,Matagorda,48321,8366,68.59626107,3500,28.69793375,330,2.705805182,8040,66.26555675,3980,32.80309899,113,0.931344268,No Race,Race,No Race,36719,24845,49.08834776,48.83477561,0.253572147,45.42879708,54.57120292,10.28350445,40.65197854,10.25354721,50.61684686,41.2320597,15.38440589,41253,6.038745709,22.27446371,84.75294908,36.41763392,1,1,33.46245776,39.89832731999999
Texas,Maverick,48323,2816,20.72416838,10397,76.51604357,375,2.759788048,2171,20.55287324,8303,78.6045631,89,0.842563666,No Race,Race,No Race,56830,26900,50.51301115,39.26765799,11.24535316,2.776702446,97.22329755,0.084462432,95.44606722,33.07056132,50.50325532,50.32377266,11.25813831,37155,12.35328394,41.3351738,88.31409211,9.25577795,0,0,-58.051689859999996,-55.79187519
Texas,Medina,48325,12085,70.07422011,4634,26.86999884,527,3.055781051,11079,69.03233846,4784,29.80871082,186,1.158950713,No Race,Race,No Race,47920,35205,48.98735975,45.58727453,3.400085215,45.12103506,54.87896494,2.095158598,50.84933222,5.121035058,47.62103506,40.02086811,15.32971619,58333,5.975031096,17.50913904,80.56851128,61.55501456,1,1,39.223627640000004,43.20422127
Texas,Menard,48327,682,78.93518519,154,17.824074070000002,28,3.240740741,665,78.32744405,171,20.14134276,13,1.531213192,No Race,Race,No Race,2163,1595,54.169279,53.22884013,0.940438871,56.31067961,43.68932039,1.248266297,39.38973648,4.299583911,46.83310217,36.43088303,22.46879334,37917,8.360836084,21.11398964,84.90932642,100,1,1,58.186101289999996,61.11111112
Texas,Midland,48329,36973,75.13004958,10025,20.37104771,2214,4.498902707,35689,80.02556226,8286,18.57972509,622,1.394712649,No Race,Race,No Race,155817,101810,48.33709852,43.80414498,4.532953541,48.48058941,51.51941059,5.888317706,42.26496467,11.12266312,49.99069421,46.73431012,10.11378733,71424,3.634474328,16.55196644,73.77188088,12.29177626,1,1,61.445837170000004,54.759001870000006
Texas,Milam,48331,6364,73.45337027,2051,23.67266851,249,2.873961219,5481,66.59781288,2636,32.0291616,113,1.373025516,No Race,Race,No Race,24372,17460,49.62199313,47.13631157,2.485681558,63.57705564,36.42294436,8.279993435,25.26669949,5.358608239,50.24618415,37.67848351,19.48547514,39213,9.605622804,19.70512664,84.33255842,56.18208991,1,1,34.568651280000005,49.78070175999999
Texas,Mills,48333,1951,86.90423163,243,10.82405345,51,2.271714922,1882,85.50658791,279,12.67605634,40,1.817355747,No Race,Race,No Race,4871,3435,65.356623,64.07569141,1.280931587,82.26236912,17.73763088,0.30794498,17.08068158,7.123793882,52.12482037,34.32560049,26.99650996,44375,3.882528621,16.87329906,77.23011793,100,1,1,72.83053156999999,76.08017818
Texas,Mitchell,48335,1780,81.0564663,354,16.12021858,62,2.823315118,1756,75.82037997,538,23.22970639,22,0.949913644,No Race,Race,No Race,8995,6760,32.4852071,34.26035503,-1.775147929,48.39355197,51.60644803,10.16120067,39.22178988,7.0483602,38.26570317,41.60088938,14.07448583,51555,5.967841682,25.21117609,88.9051332,36.74359247,1,1,52.59067358,64.93624772
Texas,Montague,48337,7526,87.47094375,885,10.28591353,193,2.243142724,6549,84.49232357,1116,14.39814218,86,1.109534254,No Race,Race,No Race,19384,14195,60.61289186,54.60373371,6.009158154,86.61782914,13.38217086,0.098018985,10.42612464,5.158893933,51.06789104,35.56025588,21.60544779,46383,5.986849694,17.8510936,85.23455335,58.94315128,1,1,70.09418138999999,77.18503022
Texas,Montgomery,48339,150314,73.455764490000007,45835,22.39874506,8483,4.145490441,137969,79.69880945,32920,19.01648056,2224,1.284709987,No Race,Race,No Race,518849,340225,60.1460798,50.88191638,9.264163421,68.70245486,31.29754514,4.261355423,22.43986208,12.91955848,50.5042893,41.18153837,12.06478185,70805,5.423492008,13.2258448,67.03836895,22.72559715,1,1,60.682328889999994,51.05701943000001
Texas,Moore,48341,3977,75.26495079,1098,20.77971234,209,3.955336866,3968,79.59879639,964,19.33801404,53,1.063189569,No Race,Race,No Race,22186,11160,47.34767025,44.66845878,2.67921147,34.00342558,65.99657442,2.753989002,53.30839268,27.53087533,48.48553142,49.04444244,9.67276661,50552,3.948801743,36.07466417,86.50421743,16.8142805,1,1,60.26078235,54.48523845
Texas,Morris,48343,3446,69.29418862,1425,28.65473557,102,2.051075809,3232,62.89161315,1858,36.15489395,49,0.953492897,No Race,Race,No Race,12653,9450,52.62433862,54.38095238,-1.756613757,65.62870466,34.37129534,24.07334229,8.756816565,3.501145973,52.03509049,36.2048526,19.79767644,37902,12.90322581,13.13942961,83.52195564,78.4212154,1,1,26.736719199999996,40.63945305
Texas,Motley,48345,566,92.03252033,40,6.504065041,9,1.463414634,538,89.66666667,55,9.166666667,7,1.166666667,No Race,Race,No Race,1022,815,75.4601227,73.6196319,1.840490798,86.39921722,13.60078278,0.293542074,11.15459883,1.467710372,47.06457926,33.1702544,30.72407045,35433,10.04016064,11.59830269,82.60254597,100,1,1,80.500000003,85.528455289
Texas,Nacogdoches,48347,14771,65.29484573,6846,30.26257625,1005,4.442578021,13925,67.42361884,6465,31.30295841,263,1.273422747,No Race,Race,No Race,65556,46115,49.05562182,44.78586143,4.269760382,60.17298188,39.82701812,17.69479529,18.66800903,9.283665873,52.26676429,49.44017329,12.79059125,38915,8.830618893,18.76308584,74.75707307,46.46023185,1,1,36.12066043,35.03226948000001
Texas,Navarro,48349,11994,72.98728169,4002,24.35343516,437,2.65928315,10847,70.60010414,4350,28.31293934,167,1.086956522,No Race,Race,No Race,48177,31620,51.97027198,48.58950032,3.380771664,57.93843535,42.06156465,13.34869336,25.6284119,11.27301409,50.77734189,40.98013575,16.18199556,43388,10.35991784,23.23029956,84.26826941,52.65737928,1,1,42.2871648,48.63384653
